DR,Offense,Date_Rept,Monthstamp,Yearstamp,Block
1411552     ,THEFT - FROM MOTOR VEHICLE                            ,9/14/2014,9,2014,500 Blk SANTORINI                                                                       
1411746     ,THEFT - FROM MOTOR VEHICLE                            ,9/18/2014,9,2014,ALTON PKWY / CULVER DR                                                          
1411749     ,THEFT - FROM MOTOR VEHICLE                            ,9/18/2014,9,2014,0 Blk TAROCCO                                                                         
1411970     ,THEFT - FROM MOTOR VEHICLE                            ,9/23/2014,9,2014,CULVER DR / SETTLERS                                                            
1411984     ,THEFT - FROM MOTOR VEHICLE                            ,9/23/2014,9,2014,18500 Blk VON KARMAN AVE                                                                  
1411987     ,THEFT - FROM MOTOR VEHICLE                            ,9/23/2014,9,2014,0 Blk FORTUNE                                                                         
1412043     ,THEFT - FROM MOTOR VEHICLE                            ,9/24/2014,9,2014,1300 Blk SCHOLARSHIP                                                                     
1412046     ,THEFT - FROM MOTOR VEHICLE                            ,9/24/2014,9,2014,2800 Blk MICHELLE DR                                                                     
1412133     ,THEFT - FROM MOTOR VEHICLE                            ,9/25/2014,9,2014,0 Blk FORTUNE                                                                         
1412144     ,THEFT - FROM MOTOR VEHICLE                            ,9/26/2014,9,2014,19400 Blk SIERRA CALMO RD                                                                 
1412170     ,THEFT - FROM MOTOR VEHICLE                            ,9/26/2014,9,2014,5900 Blk SIERRA BRAVO RD                                                                 
1412207     ,THEFT - FROM MOTOR VEHICLE                            ,9/27/2014,9,2014,5400 Blk WALNUT AVE                                                                      
1412332     ,THEFT - FROM MOTOR VEHICLE                            ,9/29/2014,9,2014,200 Blk ESPLANADE                                                                       
1412340     ,THEFT - FROM MOTOR VEHICLE                            ,9/29/2014,9,2014,0 Blk TECHNOLOGY DR                                                                   
1412393     ,THEFT - FROM MOTOR VEHICLE                            ,9/30/2014,9,2014,100 Blk FORTUNE                                                                         
1412387     ,THEFT - FROM MOTOR VEHICLE                            ,9/30/2014,9,2014,1300 Blk SPECTRUM                                                                        
1412623     ,THEFT - FROM MOTOR VEHICLE                            ,10/6/2014,10,2014,MIDDLEBURY LN / WINSLOW LN                                                      
1412683     ,THEFT - FROM MOTOR VEHICLE                            ,10/7/2014,10,2014,100 Blk FORTUNE                                                                         
1412697     ,THEFT - FROM MOTOR VEHICLE                            ,10/8/2014,10,2014,0 Blk POWAY                                                                           
1412820     ,THEFT - FROM MOTOR VEHICLE                            ,10/10/2014,10,2014,3100 Blk SPECTRUM                                                                        
1412828     ,THEFT - FROM MOTOR VEHICLE                            ,10/10/2014,10,2014,4700 Blk CAMPUS DR                                                                       
1412803     ,THEFT - FROM MOTOR VEHICLE                            ,10/10/2014,10,2014,0 Blk AUTO CENTER DR                                                                  
1413016     ,THEFT - FROM MOTOR VEHICLE                            ,10/14/2014,10,2014,3100 Blk SPECTRUM                                                                        
1413033     ,THEFT - FROM MOTOR VEHICLE                            ,10/15/2014,10,2014,0 Blk SONATA                                                                          
1413148     ,THEFT - FROM MOTOR VEHICLE                            ,10/17/2014,10,2014,100 Blk TECHNOLOGY DR W                                                                 
1413181     ,THEFT - FROM MOTOR VEHICLE                            ,10/18/2014,10,2014,0 Blk EXECUTIVE CIR                                                                   
