DR,Offense,Date_Rept,Monthstamp,Yearstamp,Block
1500144,BURGLARY - RESIDENTIAL - GARAGE                    ,1/4/2015,1,2015,1500 Blk PIEDMONT                                                                        
1500157,BURGLARY - RESIDENTIAL - GARAGE                    ,1/5/2015,1,2015,0 Blk WATERSPOUT                                                                      
1500271,BURGLARY - RESIDENTIAL - GARAGE                    ,1/7/2015,1,2015,500 Blk OAKGLEN                                                                         
1500337,BURGLARY - RESIDENTIAL - GARAGE                    ,1/8/2015,1,2015,0 Blk TAGGERT                                                                         
1500361,BURGLARY - RESIDENTIAL - GARAGE                    ,1/9/2015,1,2015,0 Blk FARRAGUT                                                                        
1500597,BURGLARY - RESIDENTIAL - GARAGE                    ,1/14/2015,1,2015,300 Blk FALLINGSTAR                                                                     
1500656,BURGLARY - RESIDENTIAL - GARAGE                    ,1/15/2015,1,2015,100 Blk TOPEKA                                                                          
1500809,BURGLARY - RESIDENTIAL - GARAGE                    ,1/18/2015,1,2015,0 Blk GARDENHOUSE WAY                                                                 
1501080,BURGLARY - RESIDENTIAL - GARAGE                    ,1/24/2015,1,2015,0 Blk OAK TREE LN                                                                     
1501268,BURGLARY - RESIDENTIAL - GARAGE                    ,1/28/2015,1,2015,0 Blk HAVERHILL                                                                       
1501331,BURGLARY - RESIDENTIAL - GARAGE                    ,1/29/2015,1,2015,0 Blk SANTA VICTORIA AISLE                                                            
1501443,BURGLARY - RESIDENTIAL - GARAGE                    ,1/31/2015,1,2015,24300 Blk VIRTUOSO                                                                        
1501483,BURGLARY - RESIDENTIAL - GARAGE                    ,2/1/2015,2,2015,0 Blk MCLEAN                                                                          
1501488,BURGLARY - RESIDENTIAL - GARAGE                    ,2/1/2015,2,2015,300 Blk MARINELLA AISLE                                                                 
1501686,BURGLARY - RESIDENTIAL - GARAGE                    ,2/5/2015,2,2015,0 Blk SANTA CATALINA AISLE                                                            
1502306,BURGLARY - RESIDENTIAL - GARAGE                    ,2/17/2015,2,2015,0 Blk GAVIOTA                                                                         
1502481,BURGLARY - RESIDENTIAL - GARAGE                    ,2/20/2015,2,2015,0 Blk DEL SONTERRA                                                                    
1502587,BURGLARY - RESIDENTIAL - GARAGE                    ,2/22/2015,2,2015,0 Blk WINTERFIELD RD                                                                  
1502588,BURGLARY - RESIDENTIAL - GARAGE                    ,2/22/2015,2,2015,0 Blk COPPERLEAF                                                                      
1502679,BURGLARY - RESIDENTIAL - GARAGE                    ,2/23/2015,2,2015,17200 Blk ESPERANZA                                                                       
1502683,BURGLARY - RESIDENTIAL - GARAGE                    ,2/23/2015,2,2015,700 Blk OAKGLEN                                                                         
1502763,BURGLARY - RESIDENTIAL - GARAGE                    ,2/25/2015,2,2015,1400 Blk WYCLIFFE                                                                        
1502807,BURGLARY - RESIDENTIAL - GARAGE                    ,2/26/2015,2,2015,1200 Blk WYCLIFFE                                                                        
1503109,BURGLARY - RESIDENTIAL - GARAGE                    ,3/4/2015,3,2015,0 Blk WHISTLING SWAN                                                                  
1503394,BURGLARY - RESIDENTIAL - GARAGE                    ,3/10/2015,3,2015,0 Blk NEWMEADOW                                                                       
1503378,BURGLARY - RESIDENTIAL - GARAGE                    ,3/10/2015,3,2015,5300 Blk TRABUCO RD                                                                      
1503681,BURGLARY - RESIDENTIAL - GARAGE                    ,3/15/2015,3,2015,200 Blk ESTANCIA                                                                        
1503978,BURGLARY - RESIDENTIAL - GARAGE                    ,3/22/2015,3,2015,0 Blk CRESCENT CITY                                                                   
1504106,BURGLARY - RESIDENTIAL - GARAGE                    ,3/24/2015,3,2015,800 Blk TULAROSA                                                                        
1504383,BURGLARY - RESIDENTIAL - GARAGE                    ,3/30/2015,3,2015,600 Blk OAKGLEN                                                                         
1504647,BURGLARY - RESIDENTIAL - GARAGE                    ,4/5/2015,4,2015,200 Blk OAKGLEN                                                                         
1504896,BURGLARY - RESIDENTIAL - GARAGE                    ,4/10/2015,4,2015,2600 Blk ANACAPA                                                                         
1505160,BURGLARY - RESIDENTIAL - GARAGE                    ,4/15/2015,4,2015,21200 Blk PINTADO                                                                         
1505456,BURGLARY - RESIDENTIAL - GARAGE                    ,4/21/2015,4,2015,600 Blk QUAIL MEADOW                                                                    
1505629,BURGLARY - RESIDENTIAL - GARAGE                    ,4/24/2015,4,2015,0 Blk SUNPEAK                                                                         
1505729,BURGLARY - RESIDENTIAL - GARAGE                    ,4/26/2015,4,2015,0 Blk ASBURY                                                                          
1505759,BURGLARY - RESIDENTIAL - GARAGE                    ,4/27/2015,4,2015,500 Blk WYCLIFFE                                                                        
1505768,BURGLARY - RESIDENTIAL - GARAGE                    ,4/27/2015,4,2015,800 Blk MONTE VISTA                                                                     
1505845,BURGLARY - RESIDENTIAL - GARAGE                    ,4/28/2015,4,2015,100 Blk OVERBROOK                                                                       
1505879,BURGLARY - RESIDENTIAL - GARAGE                    ,4/29/2015,4,2015,0 Blk LUCERO W                                                                        
1506102,BURGLARY - RESIDENTIAL - GARAGE                    ,5/3/2015,5,2015,400 Blk OAKGLEN                                                                         
